OBJECTID,TYPE,LOCATION,STATUS,ST_ID,MATERIAL,MAP_MILES,WIDTH_FT,ST_TYPE,ST_TONAGE,TRAIL_NAME,OWNER,ADA,GWSTATUS,TRAILHEAD_,GlobalID,SHAPE_Leng
"365",Structure,Neuse River Trail - # 2027,Existing,"2027",Asphalt,0.022776820000000,10.000000000000000,Underpass,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"286",{D11074D1-A1F9-4F77-81F7-4B8407305BF0},0.000384571677375
"366",Trail,Neuse River Trail,Existing,NA,Asphalt,0.008589430000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"286",{3F73F8FA-1610-4798-A701-46D7D09DF7BF},0.000143651219318
"367",Trail,Neuse River Trail,Existing,NA,Asphalt,0.326316750000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"286",{D649CF90-37F7-475B-8DF6-AD9A956E26C9},0.005270643495485
"368",Structure,Neuse River Trail - # 200,Existing,"200",Metal,0.022672090000000,10.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"286",{BE8421F1-FCB1-43EE-B4D4-884A9A3BDE6D},0.000397819415167
"369",Trail,Neuse River Trail,Existing,NA,Asphalt,0.061667960000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"286",{B79992B0-4CE1-45DE-A2D1-81C478E4737E},0.001098563672285
"370",Structure,Neuse River Trail - # 201,Existing,"201",Metal,0.023054690000000,10.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"286",{6AEBD615-47B4-4760-80AA-B4854F4726F1},0.000410424288935
"371",Trail,Neuse River Trail,Existing,NA,Asphalt,0.353152020000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"299",{DC2408DB-2AE6-4347-AACE-C70CF4F53542},0.006140036308489
"372",Trail,Neuse River Trail,Existing,NA,Asphalt,0.191379640000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"299",{D0F6CB59-AE5C-4ACD-A18B-C71F756CF1F2},0.003059466081223
"373",Trail,Neuse River Trail,Existing,NA,Asphalt,0.031592230000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"282",{6F789644-5DB0-4529-9157-DBF1AAB2362C},0.000553294879357
"374",Trail,Neuse River Trail,Existing,NA,Asphalt,0.017665970000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"282",{6951F3F2-AB60-4C7B-B5D7-2585AD3BB5C5},0.000273507597925
"375",Trail,Neuse River Trail,Existing,NA,Asphalt,0.111613320000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"282",{BC37B638-EC17-4D1B-B938-12322450F0E0},0.001675286296415
"376",Trail,Abbotts Creek Trail,Existing,NA,Concrete,0.057057310000000,5.000000000000000,Sidewalk,0.000000000000000,Abbotts Creek Trail,COR,NO,OPEN,"14",{A4741DBF-0826-4365-8CD5-2A16006E75DA},0.000972885907944
"377",Crossing,Abbotts Creek Trail,Existing,NA,Asphalt,0.011349790000000,10.000000000000000,NA,0.000000000000000,Abbotts Creek Trail,COR,YES,OPEN,"11",{7D33D8B2-F22F-435E-AD77-0760129A2DED},0.000180616289446
"378",Trail,Falls River Connector,Existing,NA,Concrete,0.132778350000000,5.000000000000000,Sidewalk,0.000000000000000,Abbotts Creek Trail,COR,NO,OPEN,"18",{3F7B09D9-965C-4962-BD9C-89C0F7ADAE6D},0.002304389684331
"379",Trail,Falls River Connector,Existing,NA,Concrete,0.068005670000000,5.000000000000000,Sidewalk,0.000000000000000,Simms Branch Trail,COR,NO,OPEN,"98",{9CDB25DF-C874-4A59-B3D1-8484002BAC96},0.001052186821602
"380",Trail,Falls River Connector,Existing,NA,Concrete,0.129852960000000,5.000000000000000,Sidewalk,0.000000000000000,Abbotts Creek Trail,COR,NO,OPEN,"7",{9543557A-DADF-46A4-9D2A-85D9261BC239},0.002265583628520
"381",Trail,Falls River Connector,Existing,NA,Concrete,0.597535980000000,6.000000000000000,Sidewalk,0.000000000000000,Abbotts Creek Trail,COR,NO,OPEN,"1",{4DAE3B4F-3F4F-4218-B052-A39FECAEE72E},0.009036355687201
"382",Structure,Durant Segment -  # 1,Existing,"1",Wood Decking,0.008143920000000,10.000000000000000,Bridge,5.000000000000000,Simms Branch Trail,COR,YES,OPEN,"97",{50E3AD4D-C3FF-47F8-9A91-BF5AEB87DC81},0.000140884997734
"383",Trail,Durant Segment,Existing,NA,Asphalt,0.424982640000000,10.000000000000000,NA,0.000000000000000,Simms Branch Trail,COR,YES,OPEN,"93",{3CB06E4E-0E77-4AD6-BCB8-759F5D3ED2CD},0.006587119479498
"384",Structure,Neuse River Trail - # 209,Existing,"209",Wood Decking,0.018919090000000,11.000000000000000,Covered Walk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"282",{04881D45-F816-4DC9-92F1-004D44B893C5},0.000328866630049
"385",Structure,Neuse River Trail - # 2028,Existing,"2028",Concrete,0.035752720000000,10.000000000000000,Underpass,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"282",{91B2EFB6-2168-4EAB-9037-856F16273DC1},0.000615869621344
"386",Trail,Neuse River Trail,Existing,NA,Asphalt,0.189626510000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"305",{CC984C88-BCEF-40AA-83D4-0394FCFD10F1},0.003263856618576
"387",Structure,Neuse River Trail - # 213,Existing,"213",Wood Decking,0.011212780000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,NO,OPEN,"305",{09AC1CF2-CEEE-49B2-B7FC-2E574E8E813D},0.000169659499789
"388",Structure,Neuse River Trail - # 214,Existing,"214",Wood Decking,0.004405470000000,8.000000000000000,Steps,5.000000000000000,Neuse River Trail,COR,NO,OPEN,"305",{EA1BD0D8-5BA9-43E2-A1A2-5C359A7BA529},0.000065657195380
"389",Trail,Neuse River Trail,Existing,NA,Concrete,0.013794480000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,NO,OPEN,"305",{EA1AE16E-3770-47E5-9DA1-3665CC7412A5},0.000206945680386
"390",Trail,Neuse River Trail,Existing,NA,Concrete,0.010186540000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,NO,OPEN,"305",{83AE214F-31B7-4D84-9C27-BD57AC94B646},0.000154762617848
"391",Trail,Neuse River Trail,Existing,NA,Asphalt,0.103585090000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"305",{FF009123-B3BC-47D1-9D80-6C636949D646},0.001565838773905
"392",Trail,Neuse River Trail,Existing,NA,Asphalt,0.081612800000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"305",{F5BB30EB-A496-43CF-81BF-A51485554EBA},0.001325914972512
"393",Structure,Neuse River Trail - # 215,Existing,"215",Wood Decking,0.042757970000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"305",{30C4BEE3-8729-4FD1-8CC8-2B834E72260D},0.000734146924178
"394",Structure,Neuse River Trail - # 216,Existing,"216",Metal,0.107196990000000,12.000000000000000,Bridge,10.000000000000000,Neuse River Trail,COR,YES,OPEN,"305",{C096A2CE-6DDC-46C2-87A3-0C35C0277142},0.001840567585580
"395",Structure,Neuse River Trail - # 217,Existing,"217",Metal,0.011312260000000,10.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"308",{02685135-D38A-4BBC-A946-B7EFF2DB4308},0.000164114675030
"396",Trail,Neuse River Trail,Existing,NA,Asphalt,0.173358050000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"308",{EB09F841-3C5D-4FC9-8257-CC7D38EB259B},0.002933646271073
"397",Trail,Neuse River Trail,Existing,NA,Asphalt,0.023334540000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"314",{639D1302-F434-4968-BE19-03D2E2D42A76},0.000413119318633
"398",Trail,Neuse River Trail,Existing,NA,Asphalt,0.138648390000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"314",{DF09E208-0A02-4DB3-B8A3-473139FDA07C},0.002065375152606
"399",Structure,Neuse River Trail - # 218,Existing,"218",Metal,0.018754190000000,10.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"314",{DF6CFA80-0C99-4FA1-82D0-378F1A889ABD},0.000272035359036
"400",Structure,Neuse River Trail - # 219,Existing,"219",Wood Decking,0.013253390000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"314",{A81D78CB-F9E7-4D11-8032-5C479C06F3B6},0.000192245078787
"401",Trail,Neuse River Trail,Existing,NA,Asphalt,0.638489180000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"314",{A985A335-5351-4E20-AD8D-58DDC8662497},0.010621243990751
"402",Structure,Neuse River Trail - # 223,Existing,"223",Wood Decking,0.047815070000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"315",{9EE9FAE8-48AC-4752-A3FE-7EDE7041C507},0.000784102497134
"403",Trail,Neuse River Trail,Existing,NA,Concrete,0.002708340000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"315",{7149119C-3921-4B08-A0F4-67C5B34A2801},0.000046640717456
"404",Structure,Neuse River Trail - # 2029,Existing,"2029",Asphalt,0.022306870000000,10.000000000000000,Underpass,,Neuse River Trail,COR,YES,CLOSED_TEMP,"315",{6FDF63A2-B30E-4BCA-996F-C224D4E35E01},0.000367761822794
"406",Trail,Neuse River Trail,Existing,NA,Asphalt,0.048095020000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"291",{30CD0C97-DC48-4BC8-9BEE-ECF7F8D02064},0.000732081626372
"407",Trail,Neuse River Trail,Existing,NA,Asphalt,0.038300560000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"291",{D5E7BF5F-73DD-4C3B-9C8E-6ED3811C7D98},0.000609382727972
"408",Trail,Neuse River Trail,Existing,NA,Asphalt,0.589054340000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"302",{3EA765D1-D29C-47B0-BD0C-FB2D9F4631A5},0.009012364103820
"409",Trail,Neuse River Trail,Existing,NA,Asphalt,0.237991530000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"302",{87F23671-F45B-4228-959E-A30F9C2B3C59},0.003540170553243
"410",Structure,Neuse River Trail - # 2030,Existing,"2030",Asphalt,0.029909170000000,10.000000000000000,Underpass,,Neuse River Trail,COR,YES,OPEN,"302",{EE7F2E03-72A8-45A3-8FB9-39B875E5945B},0.000471388068318
"411",Trail,Neuse River Trail,Existing,NA,Asphalt,0.038313920000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"302",{1DFC3A04-8690-4BCD-980F-4D135341B5F4},0.000557518629541
"412",Structure,Neuse River Trail - # 2031,Existing,"2031",Asphalt,0.006528090000000,10.000000000000000,Underpass,,Neuse River Trail,COR,YES,OPEN,"302",{AB9F4FA9-AF9F-4F9F-8F8A-7CF124923ACB},0.000096000238750
"413",Trail,Neuse River Trail,Existing,NA,Asphalt,0.045429250000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"302",{0F040439-B11C-4183-BC04-0F389AC74A29},0.000672755684159
"414",Structure,Neuse River Trail - # 238,Existing,"238",Metal,0.079924460000000,11.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{27A77A2C-43DA-4FAB-A829-E808227E49C7},0.001423758926659
"415",Structure,Neuse River Trail - # 237,Existing,"237",Wood Decking,0.035605990000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{F13CC23E-13DF-4BB4-AE11-09E92E489BDF},0.000516517122566
"416",Structure,Neuse River Trail - # 239,Existing,"239",Wood Decking,0.007197540000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{DF06FC9B-7A34-442C-8423-CBB949A9EBFE},0.000104410769297
"417",Trail,Neuse River Trail,Existing,NA,Asphalt,0.018437840000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{16C1A59E-7C69-4FED-B127-08276AAB8120},0.000322768281947
"418",Structure,Neuse River Trail - # 236,Existing,"236",Wood Decking,0.018939510000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{18E7B2D2-C3A8-4A92-9A45-C78A4521077B},0.000327148135287
"419",Trail,Neuse River Trail,Existing,NA,Asphalt,0.008522700000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{4E75331F-EDC7-4C9D-A935-8C0539FEF4A6},0.000151429367087
"420",Trail,Neuse River Trail,Existing,NA,Asphalt,0.006628660000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{A4440683-D747-443D-8207-639F89AAA026},0.000096221675454
"421",Structure,Neuse River Trail - # 235,Existing,"235",Wood Decking,0.003787890000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{0462A01A-3577-4610-AD8C-27980F6D963F},0.000054950233204
"422",Trail,Neuse River Trail,Existing,NA,Asphalt,0.036113590000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{632DC844-FCC2-4950-9087-70485BAF14FB},0.000528883560811
"423",Trail,Neuse River Trail,Existing,NA,Asphalt,0.111742380000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"306",{05336070-F796-483D-B029-A88FACD89244},0.001942966763508
"424",Trail,Neuse River Trail,Existing,NA,Asphalt,0.321049620000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"307",{E39716BA-26F6-4F39-A02B-E30FE66AAC1A},0.005115933046983
"425",Trail,Neuse River Trail,Existing,NA,Asphalt,0.105639400000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"295",{A5C11CD7-9333-4CAD-B81F-8C9514B953E5},0.001570848527823
"426",Staff Access,Maintenance access at 3128 Tarheel Clubhouse Rd,Maintenance,NA,Unknown,0.229942180000000,10.000000000000000,NA,,Neuse River Trail,COR,NO,OPEN,"297",{081EB8D4-129F-41C7-8592-BC8791B8268E},0.004064099100877
"427",Structure,Neuse River Trail - # 243,Existing,"243",Wood Decking,0.028871280000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{E1771A22-B675-4027-8283-5C3DEAF87ABA},0.000442391533392
"428",Trail,Neuse River Trail,Existing,NA,Asphalt,0.245306760000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{0A9F7DE3-822C-4724-A410-FA00D98293B2},0.004144251447410
"429",Structure,Neuse River Trail - # 245,Existing,"245",Wood Decking,0.015151830000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{7BDB4D83-C7DB-4421-9993-A080E0B8C044},0.000236818871799
"430",Trail,Neuse River Trail,Existing,NA,Asphalt,0.045723360000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{DC875098-D209-4B6D-B583-466D4ED5C5E5},0.000679233974870
"431",Trail,Neuse River Trail,Existing,NA,Asphalt,0.099551710000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{501896C9-7B32-4856-866C-2F150A6CC03C},0.001468156078778
"432",Structure,Neuse River Trail - # 246,Existing,"246",Wood Decking,0.005831330000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{B5E989F5-6A2A-4BF6-BF30-D83FEBF1C726},0.000087356637420
"433",Trail,Neuse River Trail,Existing,NA,Asphalt,0.020604480000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{B48CB51F-A057-4850-8368-021941AB3978},0.000353793451935
"434",Structure,Neuse River Trail,Existing,"293",Wood Decking,0.001738870000000,11.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{C9460B37-21D1-44BA-B9F9-0D768EF3D07E},0.000030967125340
"435",Trail,Neuse River Trail,Existing,NA,Asphalt,0.050176120000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{C25273EE-4FE9-4724-AB95-AE5269533018},0.000796199509182
"436",Trail,Neuse River Trail,Existing,NA,Asphalt,0.046854150000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{14EDD2BA-8F07-4BB1-9BC7-CB990326E503},0.000794145588971
"437",Structure,Neuse River Trail - # 247,Existing,"247",Wood Decking,0.007625030000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{023AB9D2-105E-439C-8D30-4BC8437BFC09},0.000128544628712
"438",Structure,Neuse River Trail,Existing,"294",Wood Decking,0.001828340000000,11.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"295",{4F2214C8-9116-4239-9F80-0C6EC67BA31F},0.000030008803529
"439",Trail,Neuse River Trail,Existing,NA,Asphalt,0.730897200000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"289",{90FEC193-F34A-483F-B3B6-1685B589BE8A},0.011667821798448
"440",Trail,Neuse River Trail,Existing,NA,Asphalt,0.068492940000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"289",{8FD7F011-132C-4540-859B-F831CD3B5413},0.001070090224118
"441",Trail,Neuse River Trail,Existing,NA,Asphalt,0.196419470000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"303",{D21BCAF8-382C-493F-8205-24241DB544CC},0.003136139255216
"442",Trail,Neuse River Trail,Existing,NA,Asphalt,0.333387700000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"304",{3B620E16-157E-411C-8C5C-4989D31DA7F4},0.005127549173318
"443",Trail,Neuse River Trail,Existing,NA,Asphalt,0.052827960000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"304",{B2C6AE41-E507-4AFC-813D-DC88F5552F22},0.000831885280499
"444",Trail,Neuse River Trail,Existing,NA,Asphalt,0.009971730000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"304",{B314969C-E2A2-4BCA-922E-055AF5F63834},0.000173477901554
"445",Structure,Neuse River Trail - # 248,Existing,"248",Metal,0.062612290000000,12.000000000000000,Bridge,10.000000000000000,Neuse River Trail,COR,YES,OPEN,"304",{0AD60E83-5DF9-458F-8C83-2B509FCA144F},0.001089261577511
"446",Trail,Neuse River Trail,Existing,NA,Asphalt,0.022112870000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"304",{9EE97B19-63BC-4E86-95F3-8FE1A83D7D79},0.000370750487053
"447",Structure,Neuse River Trail - # 249,Existing,"249",Wood Decking,0.003788030000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"304",{8D1A8ED3-7C76-46A9-AF86-7627A5936B98},0.000056749385933
"448",Trail,Neuse River Trail,Existing,NA,Asphalt,0.240239620000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"304",{5DC4D8D0-B4C7-4C30-8920-F84C84CD4323},0.003631872748175
"449",Trail,Neuse River Trail,Existing,NA,Asphalt,0.218248050000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"304",{37C7CEAF-B957-4AA4-B342-7690F749395D},0.003620018340338
"450",Structure,Neuse River Trail - # 250,Existing,"250",Wood Decking,0.006818210000000,10.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"304",{55C970F8-AEF1-4498-9008-60EBF5744B91},0.000105836871535
"451",Structure,Neuse River Trail - # 2017,Existing,"2017",Gravel,0.020220500000000,10.000000000000000,Underpass,,Neuse River Trail,COR,YES,CLOSED_TEMP,"304",{F78E14E3-1BA5-4D00-B86D-B163F6338F38},0.000332915976750
"452",Structure,Neuse River Trail -  # 95,Existing,"95",Wood Decking,0.009903930000000,10.000000000000000,Bridge,,Neuse River Trail,COR,YES,CLOSED_TEMP,"288",{8AAD224E-EFDE-4997-ACEE-B2CE9F7F0558},0.000144271441232
"453",Trail,Neuse River Trail,Existing,NA,Asphalt,0.153262400000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"288",{A0339454-DBC7-4F32-A925-913AD15F8A7F},0.002240895483182
"454",Trail,Neuse River Trail,Existing,NA,Asphalt,0.459284180000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"288",{43FA271D-75D9-425A-9593-0EB574791009},0.006751852196799
"455",Trail,Neuse River Trail,Existing,NA,Asphalt,0.021577590000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"288",{0C433E76-631C-430D-9008-9AC87CACC39E},0.000334756596336
"456",Structure,Neuse River Trail - # 254,Existing,"254",Metal,0.047400970000000,12.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"317",{0F33ED2B-516F-4443-A047-C829C9731B0E},0.000808835591365
"457",Trail,Neuse River Trail,Existing,NA,Asphalt,0.100111910000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,OPEN,"317",{463220C1-F6C5-4353-A390-9BDD4AD98B3E},0.001589845649630
"458",Structure,Neuse River Trail - Knightdale Jurisdiction,Existing,"2044",Wood Decking,0.030303050000000,10.000000000000000,Bridge,,Neuse River Trail,Other,YES,OPEN,"317",{6FE302FD-7145-4A04-93D6-8BBFCB00FFC4},0.000488424304572
"459",Trail,Neuse River Trail,Existing,NA,Asphalt,0.071212120000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"288",{CF8D7D61-0DAC-4A7B-BE30-96C453ED8DA6},0.001071211468068
"460",Structure,Neuse River Trail - # 252,Existing,"252",Wood Decking,0.011363600000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"288",{382F1D46-EE6D-44FD-9DB4-42DE82264D0F},0.000178197821032
"461",Trail,Neuse River Trail,Existing,NA,Asphalt,0.058738530000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"288",{55DE385C-2822-46BB-8032-F22F9E051313},0.000876809423873
"462",Trail,Neuse River Trail,Existing,NA,Asphalt,0.035390280000000,10.000000000000000,NA,0.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"288",{EF6E50E0-8112-4B58-B73E-AB9CC066D0B7},0.000547247550034
"463",Structure,Neuse River Trail - # 253,Existing,"253",Wood Decking,0.033273550000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"288",{55E1AC1B-703B-4B7B-A39E-BA714653A6E1},0.000513578668829
"464",Structure,Neuse River Trail - # 292,Existing,"292",Wood Decking,0.027673980000000,10.000000000000000,Bridge,5.000000000000000,Neuse River Trail,COR,YES,OPEN,"317",{50A07453-7C3F-4BD5-A58B-68AA28FD9FA0},0.000424870193598
"465",Structure,Neuse River Trail - # 251,Existing,"251",Wood Decking,0.007575750000000,10.000000000000000,Boardwalk,5.000000000000000,Neuse River Trail,COR,YES,CLOSED_TEMP,"288",{243620EF-7369-4030-AB0A-FCEE917D7EA5},0.000118799539879
